Datas,Motivo,Valor ($),Volume (T),NS K$,Markets,Products,SOG,KPI,Source,Owner,Motivo_Index,Meta ($)
2024-04-02 07:58:33.513513512,Distribution - DV,2503.19,2157.64,5250.56,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121042 | OIKOS 100GX4(6) | VANILLA,Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-04-03 01:32:15.135135136,Avg RSP (standard price),427.78,2175.69,607.62,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400234567890 | DANONE DRINK 330MLX6 (4) | PEACH,Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-04-03 19:05:56.756756760,Distribution - DV,2774.2,4008.95,3522.6,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121228 | OIKOS 100GX12(2) | BLUEBERRY,Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-04-04 12:39:38.378378384,Avg RSP (standard price),7964.94,4302.07,2397.75,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | VANILLA,Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-04-05 06:13:20.000000000,A&P Spent,5484.58,6323.89,3663.82,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121228 | OIKOS 100GX12(2) | BLUEBERRY,Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-04-05 23:47:01.621621624,Share of Display,2440.52,2859.3,5659.51,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643000P6257 | DANONE TWO GOOD DAIRY YOGURT 95GX4(6),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-04-06 17:20:43.243243248,Avg FSP,3844.87,3532.26,8445.83,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400234567890 | DANONE DRINK 330MLX6 (4),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-04-07 10:54:24.864864864,Share of Display,8857.56,6161.09,8119.11,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719616035 | ACTIVIA 650GX1(6),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-04-08 04:28:06.486486488,Avg FSP,6044.21,892.28,5146.33,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | STRAWBERRY,Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-04-08 22:01:48.108108112,A&P Spent,8924.51,5984.8,2098.74,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450345678901 | YOGURT LAND 100G (12) | STRAWBERRY,Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-04-09 15:35:29.729729728,Volume of inno,2544.79,5933.86,8333.52,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450456789012 | YOGURT LAND 250G (8) | BLUEBERRY,Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-04-10 09:09:11.351351352,A&P Spent,2890.55,1993.93,1608.76,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121042 | OIKOS 100GX4(6),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-04-11 02:42:52.972972976,Avg RSP (standard price),9149.7,7060.39,6619.6,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | BLUEBERRY,Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-04-11 20:16:34.594594600,Avg FSP,8684.23,3407.66,1838.98,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122065 | OIKOS 750GX1(6),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-04-12 13:50:16.216216216,Avg FSP,8312.04,7186.96,7780.08,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121228 | OIKOS 100GX12(2),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-04-13 07:23:57.837837840,Share of Display,4051.55,8186.72,6284.63,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-04-14 00:57:39.459459464,Avg RSP (standard price),579.97,966.28,3182.89,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643000P6257 | DANONE TWO GOOD DAIRY YOGURT 625G (6),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-04-14 18:31:21.081081080,Market trend L12W,8379.1,6493.83,1941.27,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400234567890 | DANONE DRINK 330MLX6 (4) | PEACH,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-04-15 12:05:02.702702704,Volume of inno,5017.02,3223.75,4455.69,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450456789012 | YOGURT LAND 250G (8) | BLUEBERRY,Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-04-16 05:38:44.324324328,Share of Display,3242.62,599.25,5722.48,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | BLUEBERRY,Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-04-16 23:12:25.945945952,Market trend L12W,3801.88,7408.14,4077.64,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | VANILLA,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-04-17 16:46:07.567567568,Market trend L12W,705.41,1328.2,289.01,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | VANILLA,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-04-18 10:19:49.189189192,Avg FSP,8257.53,2854.89,2396.83,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719616035 | ACTIVIA 650GX1(6) | MANGO,Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-04-19 03:53:30.810810816,A&P Spent,289.46,1107.47,8750.81,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-04-19 21:27:12.432432432,Share of Display,4058.42,1742.05,2811.01,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8) | PEACH,Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-04-20 15:00:54.054054056,Share of Display,5116.58,971.95,9641.82,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400123456789 | DANONE YOGHURT 500G (4),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-04-21 08:34:35.675675680,Volume of inno,2578.79,6604.9,4999.77,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400123456789 | DANONE YOGHURT 500G (4),Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-04-22 02:08:17.297297296,Market trend L12W,1985.35,2277.94,4880.93,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121228 | OIKOS 100GX12(2),External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-04-22 19:41:58.918918920,Avg RSP (standard price),7223.51,1635.41,2253.64,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400234567890 | DANONE DRINK 330MLX6 (4) | PEACH,Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-04-23 13:15:40.540540544,Market trend L12W,8390.92,3936.45,3649.98,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400123456789 | DANONE YOGHURT 500G (4),External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-04-24 06:49:22.162162168,Share of Display,4790.32,778.99,4143.78,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400234567890 | DANONE DRINK 330MLX6 (4),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-04-25 00:23:03.783783784,Market trend L12W,2007.98,7504.48,5312.23,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450456789012 | YOGURT LAND 250G (8),External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-04-25 17:56:45.405405408,A&P Spent,8458.02,6690.98,3251.93,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-04-26 11:30:27.027027032,Avg FSP,4596.27,8245.6,6323.2,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | VANILLA,Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-04-27 05:04:08.648648648,Avg FSP,213.19,4271.23,8522.45,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8) | PEACH,Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-04-27 22:37:50.270270272,Market trend L12W,4515.32,6470.73,7343.62,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719616035 | ACTIVIA 650GX1(6),External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-04-28 16:11:31.891891896,Volume of inno,7437.68,3395.48,7112.56,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121042 | OIKOS 100GX4(6) | VANILLA,Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-04-29 09:45:13.513513512,Volume of inno,2081.66,4163.37,7811.97,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356132094204 | OIKOS DRINK 190MLX1 (8),Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-04-30 03:18:55.135135136,A&P Spent,3405.68,7793.43,4043.07,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210641910O6214 | DANONE DRINK 190MLX1 (8) | BLUEBERRY,Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-04-30 20:52:36.756756760,Distribution - DV,6395.88,3475.86,1620.71,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643000P6257 | DANONE TWO GOOD DAIRY YOGURT 95GX4(6),Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-05-01 14:26:18.378378384,Avg RSP (standard price),7625.02,6298.2,7381.29,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-05-02 08:00:00.000000000,Distribution - DV,7146.59,419.12,4450.21,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450456789012 | YOGURT LAND 250G (8),Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-05-03 01:33:41.621621624,Market trend L12W,8261.66,6801.12,3869.41,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | BLUEBERRY,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-05-03 19:07:23.243243248,Share of Display,1299.92,7122.24,5705.55,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450456789012 | YOGURT LAND 250G (8),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-05-04 12:41:04.864864864,Share of Display,7339.78,2326.6,9687.76,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356132094204 | OIKOS DRINK 190MLX1 (8),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-05-05 06:14:46.486486488,A&P Spent,6384.62,3505.78,2154.4,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | VANILLA,Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-05-05 23:48:28.108108112,A&P Spent,3874.32,3403.92,9566.84,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210641910O6214 | DANONE DRINK 190MLX1 (8),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-05-06 17:22:09.729729728,Avg RSP (standard price),5949.18,512.7,7819.44,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121042 | OIKOS 100GX4(6),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-05-07 10:55:51.351351352,Share of Display,9225.45,2225.07,1242.47,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400123456789 | DANONE YOGHURT 500G (4) | MANGO,Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-05-08 04:29:32.972972976,Avg RSP (standard price),6411.63,5175.74,5437.79,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450345678901 | YOGURT LAND 100G (12),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-05-08 22:03:14.594594600,Market trend L12W,3669.07,10045.62,6861.66,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | BLUEBERRY,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-05-09 15:36:56.216216216,Avg FSP,702.99,2847.93,7482.12,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | BLUEBERRY,Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-05-10 09:10:37.837837840,A&P Spent,8182.21,1836.15,3088.99,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6) | MANGO,Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-05-11 02:44:19.459459464,Volume of inno,7538.75,657.49,4652.63,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8),Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-05-11 20:18:01.081081080,Share of Display,8051.09,5923.95,6470.61,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8) | STRAWBERRY,Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-05-12 13:51:42.702702704,Avg RSP (standard price),3295.75,8773.23,7218.08,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122065 | OIKOS 750GX1(6),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-05-13 07:25:24.324324328,Avg RSP (standard price),6001.99,1128.88,2685.35,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8) | PEACH,Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-05-14 00:59:05.945945952,Share of Display,182.21,6633.86,706.15,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-05-14 18:32:47.567567568,Volume of inno,8761.21,5593.98,6074.39,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6),Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-05-15 12:06:29.189189192,Avg RSP (standard price),500.3,2922.41,5636.68,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122065 | OIKOS 750GX1(6),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-05-16 05:40:10.810810816,Avg FSP,437.66,4913.46,8844.13,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 213567201P4254 | OIKOS 1.5KGX1(4),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-05-16 23:13:52.432432432,Volume of inno,3999.68,8789.53,1104.26,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210641910O6214 | DANONE DRINK 190MLX1 (8) | BLUEBERRY,Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-05-17 16:47:34.054054056,Volume of inno,6187.22,1556.15,1131.86,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719616035 | ACTIVIA 650GX1(6) | MANGO,Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-05-18 10:21:15.675675680,Share of Display,4686.31,6625.8,3050.91,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400234567890 | DANONE DRINK 330MLX6 (4) | PEACH,Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-05-19 03:54:57.297297296,A&P Spent,8960.52,3032.33,7250.28,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210641910O6214 | DANONE KIDS YOGURT 180G (4),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-05-19 21:28:38.918918920,Avg RSP (standard price),7749.25,1318.31,7073.91,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356132094204 | OIKOS DRINK 190MLX1 (8),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-05-20 15:02:20.540540544,Volume of inno,7359.57,3635.55,7012.24,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8) | STRAWBERRY,Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-05-21 08:36:02.162162168,Avg FSP,922.92,7831.05,9018.88,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-05-22 02:09:43.783783784,Avg RSP (standard price),9147.25,9044.95,1152.47,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450345678901 | YOGURT LAND 100G (12),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-05-22 19:43:25.405405408,Share of Display,8863.61,3935.07,4607.37,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | STRAWBERRY,Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-05-23 13:17:07.027027032,Market trend L12W,6926.19,8004.09,8324.3,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450345678901 | YOGURT LAND 100G (12) | STRAWBERRY,External Factors,Market trend L12W,Nielsen,SIA,5,11670.96
2024-05-24 06:50:48.648648648,Avg RSP (standard price),166.76,7013.68,4167.84,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4) | STRAWBERRY,Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-05-25 00:24:30.270270272,Avg RSP (standard price),4600.55,1297.25,7114.24,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122065 | OIKOS 750GX1(6) | PEACH,Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-05-25 17:58:11.891891896,Avg FSP,5834.34,554.77,2390.05,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450456789012 | YOGURT LAND 250G (8),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-05-26 11:31:53.513513512,Avg FSP,2803.13,3725.11,1523.77,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6) | MANGO,Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-05-27 05:05:35.135135136,Share of Display,5007.13,4842.01,1487.59,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122065 | OIKOS 750GX1(6) | PEACH,Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-05-27 22:39:16.756756760,Avg FSP,6148.27,6026.88,4997.62,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400234567890 | DANONE DRINK 330MLX6 (4),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-05-28 16:12:58.378378384,A&P Spent,2145.09,4664.7,6669.3,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122065 | OIKOS 750GX1(6) | PEACH,Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-05-29 09:46:40.000000000,Distribution - DV,2987.22,7950.24,6750.16,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4),Distribution,Made up KPI of sum of DV per sku of the PG,Nielsen,Marketing team,1,14263.69
2024-05-30 03:20:21.621621624,Avg FSP,7834.74,6720.2,712.07,CBT-Federated Coop,117 | YOGURT | 21400 | DANONE | 21400123456789 | DANONE YOGHURT 500G (4),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-05-30 20:54:03.243243248,Avg RSP (standard price),6205.58,3318.76,2314.91,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643017P8259 | DANONE KIDS DRINK 93MLX6(8) | PEACH,Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-05-31 14:27:44.864864864,Avg RSP (standard price),6011.23,6237.5,5399.22,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720121042 | OIKOS 100GX4(6) | VANILLA,Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-06-01 08:01:26.486486488,A&P Spent,4304.71,974.7,4889.51,CBT-Federated Coop,117 | YOGURT | 21080 | ACTIVIA | 21080719613029 | ACTIVIA 100GX12(4),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-06-02 01:35:08.108108112,Share of Display,7972.63,8568.97,9114.89,CBT-Federated Coop,117 | YOGURT | 21450 | YOGURT LAND | 21450345678901 | YOGURT LAND 100G (12) | STRAWBERRY,Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-06-02 19:08:49.729729736,Share of Display,4066.52,6730.24,435.13,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-06-03 12:42:31.351351352,Volume of inno,5208.8,4393.57,9056.28,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356132094204 | OIKOS DRINK 190MLX1 (8) | STRAWBERRY,Innovation,Volume of inno,Actuals (o9),Marketing team,2,13564.23
2024-06-04 06:16:12.972972976,Avg FSP,3156.49,10755.0,8701.02,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122173 | OIKOS 650GX1(6) | MANGO,Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-06-04 23:49:54.594594600,A&P Spent,6993.07,3884.71,2301.65,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643000P6257 | DANONE TWO GOOD DAIRY YOGURT 95GX4(6),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
2024-06-05 17:23:36.216216216,Share of Display,573.25,2132.81,5636.78,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 21356720122065 | OIKOS 750GX1(6),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-06-06 10:57:17.837837840,Avg RSP (standard price),6214.35,5486.76,8721.68,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210643000P6257 | DANONE TWO GOOD DAIRY YOGURT 95GX4(6),Price Impact,Avg RSP (standard price),Nielsen,RGM,4,13256.52
2024-06-07 04:30:59.459459464,Share of Display,8012.42,2323.19,8301.82,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 213567201P4254 | OIKOS 1.5KGX1(4),Trade & Execution - Share of Display,Share of Display,Nielsen,Shopper Mktg,7,4472.1
2024-06-07 22:04:41.081081080,Avg FSP,7233.43,1885.37,8664.83,CBT-Federated Coop,117 | YOGURT | 21064 | DANONE YOGHURT | 210641910O6214 | DANONE KIDS YOGURT 180G (4),Trade & Execution - AVG FSP,Avg FSP,Nielsen,RGM,6,5275.4
2024-06-08 15:38:22.702702704,A&P Spent,1034.43,9022.33,4778.63,CBT-Federated Coop,117 | YOGURT | 21356 | OIKOS | 213567201P4254 | OIKOS 1.5KGX1(4),Marketing,A&P Spent,Tagetik,Marketing team,3,13815.58
